Date,Open,High,Low,Close,Adj Close,Volume
2019-11-21,9.500000,9.500000,8.640000,8.640000,8.640000,151459
2019-11-22,8.640000,9.280000,8.520000,8.690000,8.690000,94916
2019-11-25,9.010000,9.200000,8.690000,8.900000,8.900000,54354
2019-11-26,9.090000,9.090000,8.520000,8.550000,8.550000,38506
2019-11-27,8.600000,9.200000,8.220000,8.880000,8.880000,50409
2019-11-28,8.990000,8.990000,8.400000,8.470000,8.470000,98315
2019-11-29,8.850000,8.850000,8.150000,8.190000,8.190000,49911
2019-12-02,8.050000,8.550000,7.980000,8.040000,8.040000,67674
2019-12-03,8.080000,8.100000,7.800000,7.930000,7.930000,62739
2019-12-04,8.000000,8.720000,7.900000,8.190000,8.190000,223710
2019-12-05,8.270000,8.390000,8.050000,8.070000,8.070000,85253
2019-12-06,8.180000,8.250000,7.820000,7.880000,7.880000,24174
2019-12-09,7.900000,8.240000,7.680000,7.710000,7.710000,52148
2019-12-10,7.770000,7.850000,7.260000,7.310000,7.310000,26965
2019-12-11,7.500000,7.500000,7.050000,7.260000,7.260000,30557
2019-12-12,7.350000,7.620000,7.110000,7.460000,7.460000,47620
2019-12-13,7.410000,7.580000,7.220000,7.480000,7.480000,50514
2019-12-16,7.800000,7.800000,7.470000,7.550000,7.550000,43040
2019-12-17,7.490000,7.910000,7.350000,7.680000,7.680000,43072
2019-12-18,7.950000,7.950000,7.400000,7.470000,7.470000,23362
2019-12-19,7.600000,7.600000,7.320000,7.370000,7.370000,29317
2019-12-20,7.300000,7.450000,7.210000,7.260000,7.260000,19544
2019-12-23,7.210000,7.360000,7.000000,7.070000,7.070000,66436
2019-12-24,7.150000,7.250000,6.990000,7.010000,7.010000,60944
2019-12-26,7.110000,7.110000,6.660000,6.860000,6.860000,104996
2019-12-27,6.980000,7.190000,6.900000,7.070000,7.070000,35441
2019-12-30,7.150000,7.160000,6.990000,7.010000,7.010000,42476
2019-12-31,7.100000,7.150000,7.000000,7.040000,7.040000,15411
2020-01-01,7.100000,7.160000,7.030000,7.130000,7.130000,6323
2020-01-02,7.240000,7.250000,7.110000,7.210000,7.210000,70553
2020-01-03,7.400000,7.570000,7.260000,7.320000,7.320000,148166
2020-01-06,7.150000,7.160000,7.000000,7.000000,7.000000,38500
2020-01-07,7.010000,7.160000,7.010000,7.150000,7.150000,15337
2020-01-08,7.100000,7.120000,6.930000,6.990000,6.990000,69446
2020-01-09,7.070000,7.200000,6.950000,7.080000,7.080000,29585
2020-01-10,7.100000,7.250000,7.070000,7.100000,7.100000,24688
2020-01-13,7.070000,7.150000,7.000000,7.100000,7.100000,22030
2020-01-14,7.150000,7.420000,7.000000,7.310000,7.310000,42847
2020-01-15,7.350000,7.610000,7.250000,7.560000,7.560000,59265
2020-01-16,7.820000,7.930000,7.780000,7.930000,7.930000,82014
2020-01-17,8.000000,8.200000,7.800000,7.960000,7.960000,78686
2020-01-20,8.100000,8.200000,7.850000,7.970000,7.970000,27765
2020-01-21,7.900000,7.960000,7.760000,7.900000,7.900000,39799
2020-01-22,7.710000,7.980000,7.670000,7.720000,7.720000,27706
2020-01-23,7.840000,8.000000,7.690000,7.880000,7.880000,31746
2020-01-24,8.260000,8.260000,7.800000,7.870000,7.870000,18560
2020-01-27,8.230000,8.230000,7.750000,7.860000,7.860000,28783
2020-01-28,7.780000,7.840000,7.470000,7.500000,7.500000,62826
2020-01-29,7.320000,7.490000,7.250000,7.310000,7.310000,41419
2020-01-30,7.410000,7.440000,7.000000,7.040000,7.040000,51556
2020-01-31,7.100000,7.170000,7.000000,7.130000,7.130000,44271
2020-02-03,6.790000,6.830000,6.500000,6.630000,6.630000,45188
2020-02-04,6.750000,6.890000,6.700000,6.760000,6.760000,24973
2020-02-05,6.790000,6.860000,6.440000,6.570000,6.570000,29752
2020-02-06,6.820000,6.950000,6.700000,6.910000,6.910000,29390
2020-02-07,6.590000,7.120000,6.590000,7.060000,7.060000,18185
2020-02-10,7.190000,7.190000,6.600000,6.660000,6.660000,43949
2020-02-11,7.000000,7.000000,6.450000,6.490000,6.490000,43431
2020-02-12,6.570000,6.570000,6.400000,6.480000,6.480000,17461
2020-02-13,6.610000,6.650000,6.450000,6.560000,6.560000,24416
2020-02-14,6.500000,6.560000,6.280000,6.340000,6.340000,49323
2020-02-17,6.320000,6.440000,6.130000,6.200000,6.200000,44973
2020-02-18,6.200000,6.230000,5.980000,6.060000,6.060000,29842
2020-02-19,5.980000,6.120000,5.870000,6.080000,6.080000,62030
2020-02-20,6.080000,6.300000,6.000000,6.130000,6.130000,61214
2020-02-24,6.600000,6.600000,6.000000,6.080000,6.080000,24142
2020-02-25,5.970000,6.010000,5.940000,5.980000,5.980000,34725
2020-02-26,5.910000,5.980000,5.890000,5.930000,5.930000,23690
2020-02-27,5.930000,6.000000,5.700000,5.760000,5.760000,30664
2020-02-28,5.790000,5.790000,5.350000,5.470000,5.470000,44690
2020-03-02,5.480000,5.620000,5.340000,5.390000,5.390000,35540
2020-03-03,5.360000,5.360000,4.880000,5.060000,5.060000,55935
2020-03-04,5.070000,5.110000,4.890000,4.940000,4.940000,41334
2020-03-05,4.940000,5.020000,4.870000,4.950000,4.950000,23247
2020-03-06,5.200000,5.200000,4.500000,4.610000,4.610000,63725
2020-03-09,4.610000,4.610000,4.610000,4.610000,4.610000,0
2020-03-11,4.200000,4.290000,4.010000,4.050000,4.050000,125576
2020-03-12,4.000000,4.010000,3.850000,3.900000,3.900000,132212
2020-03-13,3.910000,4.090000,3.710000,3.810000,3.810000,70308
2020-03-16,3.990000,4.000000,3.750000,3.840000,3.840000,68269
2020-03-17,3.900000,4.030000,3.900000,3.990000,3.990000,45473
2020-03-18,4.070000,4.070000,3.800000,3.910000,3.910000,42756
2020-03-19,3.850000,3.850000,3.720000,3.750000,3.750000,53344
2020-03-20,3.800000,3.900000,3.570000,3.830000,3.830000,50246
2020-03-23,3.830000,3.980000,3.640000,3.640000,3.640000,35723
2020-03-24,3.600000,3.650000,3.460000,3.520000,3.520000,38327
2020-03-25,3.620000,3.620000,3.350000,3.350000,3.350000,15640
2020-03-26,3.350000,3.510000,3.200000,3.510000,3.510000,23230
2020-03-27,3.660000,3.680000,3.450000,3.480000,3.480000,76412
2020-03-30,3.650000,3.650000,3.450000,3.580000,3.580000,50366
2020-03-31,3.610000,3.740000,3.500000,3.730000,3.730000,20779
2020-04-01,3.730000,3.910000,3.660000,3.910000,3.910000,50770
2020-04-03,3.910000,4.100000,3.850000,4.100000,4.100000,104892
2020-04-07,4.300000,4.300000,4.100000,4.190000,4.190000,53530
2020-04-08,4.290000,4.390000,4.250000,4.390000,4.390000,45919
2020-04-09,4.500000,4.600000,4.500000,4.600000,4.600000,31742
2020-04-13,4.590000,4.830000,4.510000,4.830000,4.830000,200245
2020-04-15,4.940000,5.070000,4.940000,5.070000,5.070000,87423
2020-04-16,5.310000,5.320000,5.150000,5.320000,5.320000,106423
2020-04-17,5.580000,5.580000,5.580000,5.580000,5.580000,46663
2020-04-20,5.850000,5.850000,5.670000,5.850000,5.850000,186096
2020-04-21,6.100000,6.110000,5.700000,5.860000,5.860000,240738
2020-04-22,6.050000,6.150000,5.950000,6.150000,6.150000,102509
2020-04-23,6.450000,6.450000,6.000000,6.450000,6.450000,40262
2020-04-24,6.750000,6.770000,6.450000,6.770000,6.770000,98312
2020-04-27,7.100000,7.100000,7.100000,7.100000,7.100000,44040
2020-04-28,7.450000,7.450000,7.300000,7.450000,7.450000,118733
2020-04-29,7.820000,7.820000,7.080000,7.080000,7.080000,39396
2020-04-30,6.730000,6.730000,6.730000,6.730000,6.730000,28428
2020-05-04,6.400000,6.400000,6.400000,6.400000,6.400000,40117
2020-05-05,6.200000,6.200000,6.080000,6.080000,6.080000,15139
2020-05-06,5.780000,5.780000,5.780000,5.780000,5.780000,8815
2020-05-07,5.700000,5.780000,5.500000,5.500000,5.500000,9575
2020-05-08,5.300000,5.770000,5.230000,5.770000,5.770000,58706
2020-05-11,6.040000,6.050000,6.010000,6.050000,6.050000,66270
2020-05-12,6.350000,6.350000,5.750000,5.830000,5.830000,42619
2020-05-13,6.090000,6.090000,5.540000,5.990000,5.990000,41310
2020-05-14,6.000000,6.140000,5.700000,5.770000,5.770000,48329
2020-05-15,5.780000,5.980000,5.500000,5.700000,5.700000,15578
2020-05-18,5.950000,5.960000,5.420000,5.420000,5.420000,47365
2020-05-19,5.500000,5.650000,5.230000,5.430000,5.430000,15871
2020-05-20,5.430000,5.640000,5.230000,5.460000,5.460000,8619
2020-05-21,5.400000,5.700000,5.300000,5.500000,5.500000,12647
2020-05-22,5.660000,5.770000,5.430000,5.610000,5.610000,37092
2020-05-26,5.610000,5.840000,5.400000,5.570000,5.570000,62074
2020-05-27,5.570000,5.830000,5.320000,5.410000,5.410000,83312
2020-05-28,5.610000,5.650000,5.540000,5.610000,5.610000,20819
2020-05-29,5.800000,5.890000,5.540000,5.800000,5.800000,78075
2020-06-01,6.000000,6.090000,5.920000,6.060000,6.060000,136868
2020-06-02,6.330000,6.360000,6.150000,6.360000,6.360000,131965
2020-06-03,6.660000,6.670000,6.600000,6.670000,6.670000,103175
2020-06-04,6.990000,7.000000,6.340000,6.860000,6.860000,220845
2020-06-05,7.100000,7.210000,6.850000,7.190000,7.190000,148072
2020-06-08,7.210000,7.900000,7.210000,7.900000,7.900000,192364
2020-06-09,8.580000,8.690000,8.300000,8.690000,8.690000,447362
2020-06-10,9.090000,9.120000,9.080000,9.120000,9.120000,179654
2020-06-11,9.390000,9.390000,8.670000,8.670000,8.670000,70732
2020-06-12,8.240000,8.240000,8.240000,8.240000,8.240000,29591
2020-06-15,7.830000,7.830000,7.830000,7.830000,7.830000,27860
2020-06-16,7.440000,7.440000,7.440000,7.440000,7.440000,92760
2020-06-17,7.090000,7.090000,7.070000,7.070000,7.070000,113761
2020-06-18,6.720000,7.420000,6.720000,7.420000,7.420000,133946
2020-06-19,7.790000,7.790000,7.500000,7.790000,7.790000,75626
2020-06-22,8.170000,8.170000,8.170000,8.170000,8.170000,38342
2020-06-23,8.570000,8.570000,8.200000,8.570000,8.570000,406264
2020-06-24,8.990000,8.990000,8.300000,8.970000,8.970000,489893
2020-06-25,9.250000,9.410000,8.550000,9.410000,9.410000,367388
2020-06-26,9.700000,9.880000,8.940000,9.880000,9.880000,276119
2020-06-29,10.340000,10.370000,9.410000,10.370000,10.370000,619523
2020-06-30,10.780000,10.880000,10.550000,10.880000,10.880000,204500
2020-07-01,11.390000,11.420000,10.340000,11.350000,11.350000,502297
2020-07-02,11.900000,11.900000,11.200000,11.840000,11.840000,451686
2020-07-03,12.250000,12.350000,11.250000,11.250000,11.250000,340782
2020-07-06,10.690000,10.690000,10.690000,10.690000,10.690000,54912
2020-07-07,10.160000,10.160000,10.160000,10.160000,10.160000,33804
2020-07-08,9.660000,9.980000,9.660000,9.660000,9.660000,103351
2020-07-09,9.180000,10.140000,9.180000,10.140000,10.140000,255905
2020-07-10,9.650000,10.600000,9.650000,9.750000,9.750000,115428
2020-07-13,9.280000,10.230000,9.270000,10.230000,10.230000,348706
2020-07-14,10.590000,10.600000,9.720000,10.270000,10.270000,163098
2020-07-15,10.530000,10.590000,9.900000,9.950000,9.950000,52455
2020-07-16,10.000000,10.150000,9.460000,9.460000,9.460000,108950
2020-07-17,9.000000,9.590000,9.000000,9.210000,9.210000,99317
2020-07-20,9.210000,9.490000,9.000000,9.240000,9.240000,80333
2020-07-21,9.680000,9.680000,8.900000,9.120000,9.120000,77424
2020-07-22,9.120000,9.390000,8.760000,9.010000,9.010000,91327
2020-07-23,8.900000,9.180000,8.810000,8.940000,8.940000,23284
2020-07-24,9.220000,9.220000,8.610000,9.110000,9.110000,56681
2020-07-27,9.150000,9.150000,8.660000,8.680000,8.680000,47322
2020-07-28,8.280000,8.980000,8.280000,8.730000,8.730000,35144
2020-07-29,9.110000,9.110000,8.530000,8.940000,8.940000,60430
2020-07-30,8.690000,9.100000,8.610000,8.720000,8.720000,57145
2020-07-31,8.500000,9.000000,8.500000,8.750000,8.750000,49559
2020-08-03,9.130000,9.150000,8.700000,9.010000,9.010000,33708
2020-08-04,9.190000,9.190000,8.560000,8.920000,8.920000,184570
2020-08-05,8.920000,9.100000,8.600000,8.920000,8.920000,60703
2020-08-06,9.000000,9.000000,8.800000,8.990000,8.990000,43988
2020-08-07,8.850000,9.150000,8.700000,8.900000,8.900000,54656
2020-08-10,8.710000,9.340000,8.710000,9.340000,9.340000,192881
2020-08-11,9.340000,9.800000,9.340000,9.750000,9.750000,230521
2020-08-12,10.100000,10.100000,9.320000,9.670000,9.670000,85842
2020-08-13,9.670000,10.000000,9.250000,9.430000,9.430000,52255
2020-08-14,9.770000,9.770000,8.960000,8.960000,8.960000,121451
2020-08-17,9.320000,9.320000,8.560000,9.060000,9.060000,72252
2020-08-18,9.250000,9.410000,8.920000,8.950000,8.950000,73997
2020-08-19,9.190000,9.190000,8.820000,8.900000,8.900000,68218
2020-08-20,8.950000,9.000000,8.790000,8.850000,8.850000,81648
2020-08-21,9.100000,9.100000,8.730000,8.980000,8.980000,58878
2020-08-24,9.090000,9.150000,8.860000,9.090000,9.090000,51883
2020-08-25,9.300000,9.310000,8.850000,9.020000,9.020000,72078
2020-08-26,9.170000,9.170000,8.910000,9.000000,9.000000,29848
2020-08-27,9.000000,9.100000,8.900000,8.930000,8.930000,35450
2020-08-28,9.100000,9.100000,8.940000,8.970000,8.970000,28567
2020-08-31,9.050000,9.050000,8.530000,8.530000,8.530000,186549
2020-09-01,8.500000,8.700000,8.110000,8.300000,8.300000,61277
2020-09-02,8.350000,8.560000,8.250000,8.340000,8.340000,50394
2020-09-03,8.450000,8.750000,8.440000,8.750000,8.750000,37632
2020-09-04,9.180000,9.180000,8.490000,8.730000,8.730000,71936
2020-09-07,8.700000,9.000000,8.500000,8.560000,8.560000,65465
2020-09-08,8.960000,8.960000,8.350000,8.430000,8.430000,53813
2020-09-09,8.250000,8.360000,8.020000,8.200000,8.200000,128228
2020-09-10,8.310000,8.510000,8.290000,8.390000,8.390000,67445
2020-09-11,8.500000,8.610000,8.410000,8.470000,8.470000,31989
2020-09-14,8.750000,8.890000,8.460000,8.580000,8.580000,133817
2020-09-15,8.870000,8.880000,8.500000,8.540000,8.540000,68312
2020-09-16,8.800000,8.800000,8.470000,8.480000,8.480000,31253
2020-09-17,8.870000,8.870000,8.390000,8.400000,8.400000,47602
2020-09-18,8.390000,8.470000,8.240000,8.260000,8.260000,44996
2020-09-21,8.450000,8.450000,8.090000,8.100000,8.100000,72057
2020-09-22,8.200000,8.200000,7.850000,7.930000,7.930000,75866
2020-09-23,8.000000,8.000000,7.540000,7.550000,7.550000,73607
2020-09-24,7.580000,7.650000,7.180000,7.260000,7.260000,78122
2020-09-25,7.610000,7.620000,7.080000,7.620000,7.620000,50328
2020-09-28,7.730000,8.000000,7.730000,8.000000,8.000000,112163
2020-09-29,8.240000,8.340000,7.950000,8.020000,8.020000,104430
2020-09-30,8.010000,8.210000,7.840000,7.970000,7.970000,33148
2020-10-01,8.160000,8.160000,7.840000,7.860000,7.860000,44510
2020-10-05,8.240000,8.250000,7.890000,7.960000,7.960000,52494
2020-10-06,8.290000,8.290000,7.650000,7.820000,7.820000,112370
2020-10-07,7.850000,7.990000,7.630000,7.820000,7.820000,104170
2020-10-08,7.990000,8.060000,7.840000,7.910000,7.910000,86779
2020-10-09,7.960000,8.050000,7.780000,7.860000,7.860000,36249
2020-10-12,8.000000,8.040000,7.760000,7.820000,7.820000,57082
2020-10-13,7.950000,7.950000,7.660000,7.840000,7.840000,242587
2020-10-14,7.840000,7.860000,7.600000,7.650000,7.650000,26863
2020-10-15,7.700000,7.760000,7.550000,7.630000,7.630000,64977
2020-10-16,7.990000,7.990000,7.350000,7.410000,7.410000,17665
2020-10-19,7.410000,7.510000,7.280000,7.330000,7.330000,53399
2020-10-20,7.380000,7.380000,6.600000,7.290000,7.290000,97644
2020-10-21,7.220000,7.620000,7.220000,7.460000,7.460000,36908
2020-10-22,7.100000,7.560000,7.100000,7.550000,7.550000,36648
2020-10-23,7.600000,8.300000,7.600000,8.070000,8.070000,224817
2020-10-26,8.200000,8.360000,7.750000,7.900000,7.900000,68889
2020-10-27,7.940000,8.100000,7.840000,7.920000,7.920000,76580
2020-10-28,7.890000,8.050000,7.600000,7.770000,7.770000,64607
2020-10-29,7.990000,7.990000,7.480000,7.610000,7.610000,70966
2020-10-30,7.710000,7.800000,7.590000,7.650000,7.650000,39765
2020-11-02,7.700000,7.750000,7.500000,7.550000,7.550000,31733
2020-11-03,7.310000,7.760000,7.310000,7.560000,7.560000,23180
2020-11-04,7.700000,7.810000,7.490000,7.590000,7.590000,61650
2020-11-05,8.190000,8.190000,7.500000,7.760000,7.760000,78481
2020-11-06,7.860000,8.000000,7.800000,7.880000,7.880000,36426
2020-11-09,8.010000,8.010000,7.600000,7.650000,7.650000,77912
2020-11-10,7.650000,7.770000,7.500000,7.530000,7.530000,106954
2020-11-11,7.600000,7.700000,7.400000,7.530000,7.530000,76951
2020-11-12,7.690000,7.690000,7.400000,7.480000,7.480000,62367
2020-11-13,7.790000,7.790000,7.480000,7.610000,7.610000,42588
2020-11-14,null,null,null,null,null,null
2020-11-17,7.980000,7.980000,7.600000,7.650000,7.650000,33571
2020-11-18,7.420000,7.690000,7.420000,7.650000,7.650000,79210
2020-11-19,7.600000,7.750000,7.500000,7.670000,7.670000,78873
2020-11-20,7.560000,7.750000,7.560000,7.640000,7.640000,27822
2020-11-23,7.700000,7.700000,7.500000,7.670000,7.670000,67635
2020-11-24,7.830000,7.830000,7.560000,7.640000,7.640000,34412
2020-11-25,7.630000,7.740000,6.880000,7.660000,7.660000,178673
2020-11-26,7.840000,7.840000,7.570000,7.660000,7.660000,45961
2020-11-27,7.700000,8.420000,7.450000,8.120000,8.120000,382573
2020-12-01,8.270000,8.930000,8.250000,8.930000,8.930000,275086
2020-12-02,9.820000,9.820000,9.820000,9.820000,9.820000,124203
2020-12-03,10.310000,10.310000,10.140000,10.310000,10.310000,110732
2020-12-04,10.820000,10.820000,9.800000,9.800000,9.800000,437747
2020-12-07,9.600000,9.600000,9.310000,9.310000,9.310000,199322
2020-12-08,9.320000,9.400000,8.850000,9.060000,9.060000,283817
2020-12-09,9.480000,9.500000,9.000000,9.150000,9.150000,353949
2020-12-10,9.590000,9.600000,8.820000,9.230000,9.230000,143819
2020-12-11,9.230000,9.400000,8.940000,9.010000,9.010000,123995
2020-12-14,9.000000,9.310000,8.950000,9.010000,9.010000,141861
2020-12-15,9.400000,9.400000,8.660000,9.030000,9.030000,154028
2020-12-16,9.010000,9.370000,8.900000,8.930000,8.930000,106825
2020-12-17,8.960000,9.240000,8.790000,8.830000,8.830000,88430
2020-12-18,8.860000,8.900000,8.650000,8.780000,8.780000,271637
2020-12-21,9.210000,9.210000,8.350000,8.370000,8.370000,68768
2020-12-22,8.500000,8.560000,8.090000,8.500000,8.500000,42080
2020-12-23,8.560000,8.920000,8.400000,8.830000,8.830000,62441
2020-12-24,9.200000,9.200000,8.790000,8.860000,8.860000,65923
2020-12-28,9.150000,9.150000,8.850000,8.930000,8.930000,49980
2020-12-29,8.950000,9.110000,8.520000,8.690000,8.690000,63458
2020-12-30,8.750000,8.860000,8.710000,8.840000,8.840000,85048
2020-12-31,8.890000,8.900000,8.520000,8.740000,8.740000,118823
2021-01-01,8.860000,9.000000,8.750000,8.920000,8.920000,39234
2021-01-04,9.000000,9.110000,8.940000,9.010000,9.010000,123777
2021-01-05,9.000000,9.460000,8.850000,9.460000,9.460000,270393
2021-01-06,9.900000,9.930000,9.350000,9.770000,9.770000,465150
2021-01-07,9.900000,10.100000,9.700000,9.860000,9.860000,187420
2021-01-08,9.870000,10.090000,9.650000,9.680000,9.680000,130629
2021-01-11,10.150000,10.150000,9.200000,9.400000,9.400000,167023
2021-01-12,9.500000,9.600000,8.990000,9.310000,9.310000,123708
2021-01-13,9.450000,9.450000,9.110000,9.200000,9.200000,93953
2021-01-14,9.210000,9.320000,9.200000,9.260000,9.260000,74712
2021-01-15,9.400000,9.400000,8.950000,9.070000,9.070000,107885
2021-01-18,8.900000,9.500000,8.800000,8.990000,8.990000,112804
2021-01-19,9.430000,9.430000,8.840000,8.960000,8.960000,82822
2021-01-20,9.060000,9.060000,8.720000,8.930000,8.930000,101196
2021-01-21,9.200000,9.200000,8.800000,8.860000,8.860000,47586
2021-01-22,9.010000,9.010000,8.540000,8.610000,8.610000,66782
2021-01-25,8.950000,8.950000,8.440000,8.600000,8.600000,48067
2021-01-27,8.860000,8.860000,8.320000,8.370000,8.370000,36121
2021-01-28,8.350000,8.540000,8.200000,8.320000,8.320000,36353
2021-01-29,8.320000,8.580000,8.290000,8.410000,8.410000,117379
2021-02-01,8.610000,8.830000,8.540000,8.830000,8.830000,120123
2021-02-02,8.900000,9.270000,8.830000,9.270000,9.270000,268326
2021-02-03,9.700000,9.730000,9.470000,9.730000,9.730000,521101
2021-02-04,10.210000,10.210000,9.440000,9.950000,9.950000,951486
2021-02-05,10.200000,10.200000,9.500000,9.640000,9.640000,198606
2021-02-08,9.890000,9.960000,9.570000,9.630000,9.630000,133247
2021-02-09,9.900000,9.900000,9.240000,9.310000,9.310000,92085
2021-02-10,9.410000,9.480000,9.100000,9.180000,9.180000,47670
2021-02-11,9.200000,9.310000,8.730000,8.920000,8.920000,141014
2021-02-12,9.360000,9.360000,8.560000,8.660000,8.660000,189494
2021-02-15,8.450000,9.000000,8.450000,8.900000,8.900000,96216
2021-02-16,8.900000,9.100000,8.740000,8.850000,8.850000,75624
2021-02-17,9.140000,9.280000,9.000000,9.200000,9.200000,273776
2021-02-18,9.580000,9.660000,9.070000,9.530000,9.530000,685101
2021-02-19,9.750000,9.900000,9.260000,9.670000,9.670000,332866
2021-02-22,9.840000,9.850000,9.220000,9.290000,9.290000,115652
2021-02-23,9.210000,9.650000,9.210000,9.510000,9.510000,63888
2021-02-24,9.740000,9.760000,9.040000,9.310000,9.310000,667217
2021-02-25,9.630000,9.650000,9.500000,9.550000,9.550000,156403
2021-02-26,9.500000,9.750000,9.400000,9.440000,9.440000,80372
2021-03-01,9.750000,9.750000,9.400000,9.480000,9.480000,166232
2021-03-02,9.360000,9.650000,9.360000,9.410000,9.410000,122813
2021-03-03,9.590000,9.880000,9.370000,9.880000,9.880000,614347
2021-03-04,9.850000,10.370000,9.690000,10.370000,10.370000,627044
2021-03-05,10.880000,10.880000,10.400000,10.830000,10.830000,975763
2021-03-08,11.370000,11.370000,11.250000,11.370000,11.370000,619510
2021-03-09,11.930000,11.930000,11.930000,11.930000,11.930000,323279
2021-03-10,12.300000,12.300000,11.340000,11.340000,11.340000,274724
2021-03-12,10.780000,10.780000,10.780000,10.780000,10.780000,31633
2021-03-15,10.250000,10.250000,10.250000,10.250000,10.250000,16296
2021-03-16,10.000000,10.740000,9.740000,9.740000,9.740000,397187
2021-03-17,9.490000,9.560000,9.260000,9.260000,9.260000,137585
2021-03-18,9.500000,9.500000,8.800000,9.020000,9.020000,300334
2021-03-19,9.000000,9.210000,8.610000,9.080000,9.080000,100775
2021-03-22,9.050000,9.310000,8.990000,9.040000,9.040000,66803
2021-03-23,9.140000,9.410000,9.090000,9.290000,9.290000,176475
2021-03-24,9.530000,9.530000,8.830000,9.040000,9.040000,72073
2021-03-25,9.050000,9.050000,8.620000,8.760000,8.760000,70665
2021-03-26,9.100000,9.100000,8.650000,8.710000,8.710000,119982
2021-03-30,9.100000,9.100000,8.630000,8.790000,8.790000,147167
2021-03-31,9.010000,9.120000,8.800000,8.880000,8.880000,37812
2021-04-01,9.180000,9.320000,8.960000,9.320000,9.320000,139664
2021-04-05,9.500000,9.560000,9.110000,9.310000,9.310000,101019
2021-04-06,9.390000,9.560000,9.190000,9.240000,9.240000,75137
2021-04-07,9.060000,9.310000,9.020000,9.140000,9.140000,45511
2021-04-08,9.350000,9.350000,9.010000,9.060000,9.060000,27078
2021-04-09,9.060000,9.220000,8.670000,8.720000,8.720000,93579
2021-04-12,8.630000,8.900000,8.290000,8.320000,8.320000,153987
2021-04-13,8.100000,8.730000,8.100000,8.720000,8.720000,66295
2021-04-15,8.750000,8.860000,8.290000,8.300000,8.300000,153182
2021-04-16,8.300000,8.650000,8.200000,8.530000,8.530000,63314
2021-04-19,8.550000,8.550000,8.130000,8.200000,8.200000,57493
2021-04-20,8.260000,8.420000,7.960000,7.990000,7.990000,98580
2021-04-22,7.990000,8.250000,7.950000,8.010000,8.010000,36743
2021-04-23,8.280000,8.390000,8.040000,8.360000,8.360000,74484
2021-04-26,8.740000,8.750000,8.500000,8.600000,8.600000,84563
2021-04-27,8.740000,8.750000,8.550000,8.660000,8.660000,50645
2021-04-28,8.750000,8.860000,8.540000,8.670000,8.670000,56768
2021-04-29,8.750000,8.860000,8.640000,8.810000,8.810000,81992
2021-04-30,8.550000,8.960000,8.550000,8.720000,8.720000,82832
2021-05-03,8.800000,8.950000,8.740000,8.840000,8.840000,65922
2021-05-04,8.910000,8.910000,8.550000,8.590000,8.590000,83887
2021-05-05,8.500000,8.840000,8.460000,8.510000,8.510000,54540
2021-05-06,8.590000,8.610000,8.270000,8.490000,8.490000,48192
2021-05-07,8.350000,8.590000,8.350000,8.520000,8.520000,63988
2021-05-10,8.500000,8.940000,8.500000,8.940000,8.940000,157801
2021-05-11,9.000000,9.380000,8.900000,9.380000,9.380000,212190
2021-05-12,9.740000,9.740000,8.930000,9.390000,9.390000,289575
2021-05-14,9.200000,9.500000,8.950000,9.150000,9.150000,149965
